Zip,Airport
45225,KLUK
45227,KLUK
47885,KHUF
45224,KLUK
45223,KLUK
45229,KLUK
47882,KRSV
45220,KLUK
08270,KMIV
45215,KLUK
45214,KLUK
47879,KRSV
45217,KLUK
45216,KLUK
21244,KDMH
45211,KCVG
47874,KHUF
45213,KLUK
47872,KHUF
45212,KLUK
45219,KLUK
45218,KHAO
35898,KHUA
21240,KBWI
47871,N/A
45204,KCVG
45203,KLUK
47868,KHUF
45206,KLUK
45205,KCVG
47866,KHUF
47863,N/A
45202,KLUK
47861,KRSV
21252,KDMH
47862,KPRG
45208,KLUK
45207,KLUK
45209,KLUK
21251,KDMH
21250,KBWI
21226,KDMH
23889,KAVC
21225,KDMH
21224,KDMH
47854,KPRG
21223,KDMH
47855,N/A
21222,KDMH
21221,KMTN
21220,KMTN
47850,KHUF
23881,KAKQ
23882,KPTB
23883,KJGG
23885,KPTB
21229,KDMH
21228,KDMH
23887,KRZZ
47858,KHUF
21227,KBWI
23888,KAKQ
47859,KPRG
08248,KACY
08247,KWWD
08244,KACY
08242,KWWD
08243,KWWD
08241,KACY
21237,KMTN
47845,N/A
21236,KMTN
47846,KHUF
21234,KMTN
47841,KHUF
47842,KPRG
21231,KDMH
21230,KDMH
47840,KHUF
23893,KAVC
23894,KPTB
47849,KRSV
23897,KEMV
21239,KDMH
23898,KFKN
47847,KPRG
47848,KRSV
08234,KACY
23890,KAKQ
08232,KACY
08230,KWWD
21204,KDMH
23867,KEMV
47834,KHUF
23868,KAVC
21202,KDMH
47832,KPRG
21201,KDMH
47833,KHUF
23860,KRIC
21209,KDMH
21208,KDMH
47838,KRSV
21207,KDMH
21206,KMTN
47836,N/A
21205,KDMH
23866,KAKQ
47837,KHUF
08260,KWWD
21215,KDMH
23878,KFKN
21214,KDMH
23879,KEMV
21213,KDMH
21212,KDMH
21211,KDMH
21210,KDMH
23872,KPTB
21219,KDMH
23874,KFKN
21218,KDMH
23875,KPTB
21217,KDMH
23876,KAVC
21216,KDMH
08251,KWWD
94127,KSFO
69169,KLBF
69168,KHEQ
94124,KSFO
94129,KSFO
94128,KSFO
96782,N/A
94123,KSFO
94122,KSFO
94121,KSFO
69163,KLBF
69162,KSNY
69161,KTIF
69167,KLBF
69166,KTIF
69165,KLBF
94116,KSFO
94115,KSFO
94114,KSFO
94118,KSFO
94117,KSFO
70163,KAUD
94112,KSFO
94111,KOAK
94110,KSFO
69170,KLBF
69171,KLXN
84790,KSGU
45177,KILN
33196,KTMB
33194,KTMB
70170,N/A
33193,KTMB
33190,KHST
94143,KSFO
33199,KMIA
45174,KLUK
45176,KI69
45171,KI69
45167,KI69
45169,KILN
45168,KI69
33185,KTMB
94130,KOAK
33186,KTMB
33183,KTMB
33184,KTMB
33181,KOPF
94134,KSFO
33182,KMIA
94133,KOAK
94132,KSFO
33180,KHWO
94131,KSFO
33189,KHST
33187,KTMB
45162,KI69
45160,KI69
45159,KILN
45156,N/A
45157,KI69
33174,KMIA
33175,KTMB
33172,KMIA
33173,KTMB
33170,KHST
33178,KMIA
33179,KHWO
33176,KTMB
33177,KTMB
45152,KMGY
45154,KI69
45153,KI69
45150,KI69
45148,KILN
94158,KOAK
45144,KI69
45147,N/A
45146,KILN
33161,KOPF
33162,KHWO
33160,KHWO
33169,KHWO
33167,KOPF
33168,KOPF
33165,KMIA
33166,KMIA
45140,KI69
45142,KILN
45133,KILN
45135,KILN
33152,KMIA
33150,KOPF
33158,KTMB
33156,KTMB
33157,KTMB
33154,KOPF
33155,KMIA
21163,KDMH
45130,KI69
21162,KMTN
21161,KDMW
21160,KAPG
82190,KP60
45123,KILN
45122,KI69
33141,KOPF
33142,KMIA
33140,KMIA
33149,KMIA
33147,KOPF
33145,KMIA
33146,KMIA
33143,KMIA
33144,KMIA
45121,KI69
45120,KI69
72736,KXNA
72734,KSLG
72732,KROG
72730,KFYV
96701,N/A
59762,KBTM
59761,KSMN
84716,KBCE
84719,KCDC
57105,KFSD
84724,KMLF
57106,KFSD
57107,KFSD
84726,KBCE
57108,KFSD
84725,KCDC
84720,KCDC
57103,KFSD
84722,KSGU
57104,KFSD
84721,KCDC
72729,KFYV
72727,KFYV
72747,KSLG
72744,KFYV
72745,KASG
72742,KHRO
72740,KASG
57110,KFSD
84713,KMLF
84712,KBCE
84715,N/A
84714,KCDC
84710,KBCE
72739,KVBT
72738,KASG
72758,KROG
72756,KROG
72753,KFYV
72751,KROG
72752,N/A
84739,KMLF
84738,KSGU
84746,KSGU
84745,KSGU
84747,K4HV
84742,KCDC
84741,KAZC
84744,KBCE
84743,KBCE
69101,KLBF
72768,KVBT
72769,KSLG
72764,KASG
72762,KASG
72760,KFYV
72761,KSLG
84728,KELY
84729,KAZC
84735,N/A
84734,K4HV
84737,KSGU
84736,N/A
84731,KMLF
84730,N/A
84733,KSGU
84732,KBCE
96707,N/A
69127,KOGA
70116,KAUD
70115,KAUD
69125,KAIA
70118,KAUD
70117,KNEW
70112,KAUD
72776,KFYV
69129,KSNY
70114,KAUD
72773,N/A
69128,KIBM
70113,KAUD
72774,KFYV
84767,KAZC
84764,N/A
84763,KAZC
84766,KMLF
84765,KSGU
84760,KCDC
84761,KCDC
69123,KLBF
69122,KOGA
69121,KOGA
69120,KBBW
69138,KLXN
70127,KNEW
70126,KNEW
70129,KNEW
70128,KNEW
70123,KMSY
70122,KNEW
96732,N/A
70125,KAUD
70124,KNEW
96734,N/A
70121,KAUD
84757,KCDC
84756,N/A
84759,KBCE
84758,KAZC
84753,N/A
84755,KAZC
84754,KMLF
69130,KLXN
84751,KMLF
84750,KMLF
69134,KIML
69133,KIBM
70119,KAUD
69132,KLBF
69131,KSNY
69149,KSNY
94105,KOAK
69148,KSNY
94104,KOAK
69147,KOGA
94103,KSFO
69146,KOGA
94102,KSFO
70139,N/A
94109,KOAK
94108,KOAK
94107,KOAK
70130,KAUD
70131,KNBG
69141,KSNY
84782,KSGU
69140,KOGA
84781,KSGU
84784,N/A
84783,KSGU
69145,KIBM
69144,KOGA
69143,KLBF
84780,KSGU
69142,KTIF
70148,KNEW
69157,KTIF
84779,KAZC
84775,K4HV
84774,KSGU
84776,KBCE
69152,KTIF
69151,KLBF
84770,KSGU
69150,KOGA
84773,K4HV
84772,KCDC
69156,KIBM
69155,KOGA
69154,KOGA
69153,KOGA
23966,KFVX
47933,KLAF
23967,KFVX
23968,KHNZ
47932,KDNV
47930,KLAF
23960,KFVX
23962,KFVX
23963,KLYH
08327,KMIV
23964,KHNZ
08328,KMIV
60901,KIKK
59922,KGPI
60911,KIKK
08326,KMIV
35954,KGAD
08323,KMIV
35953,KGAD
35952,KGAD
59923,K65S
08324,N/A
35951,K8A0
08322,KMIV
35950,K8A0
59920,KGPI
11980,KHWV
59929,N/A
35959,K4A9
59926,N/A
35958,KCHA
59925,KGPI
35957,K8A0
59928,N/A
35956,K8A0
59927,N/A
47922,KRZL
47923,KLAF
72901,KFSM
47920,KLAF
47921,KLAF
60919,KIKK
23970,KAVC
60918,KTIP
47928,KDNV
60917,KIKK
47929,KLAF
08318,KMIV
47926,KGGP
60915,KIKK
08319,KMIV
23974,KAVC
60914,KIKK
60913,KIKK
08316,N/A
08317,KACY
23976,KAVC
47925,N/A
60912,N/A
08314,KMIV
60922,KIKK
59933,N/A
59932,KGPI
60921,KPNT
08312,KPHL
59935,K65S
59934,N/A
08310,KMIV
08311,KMIV
59931,KGPI
59930,K65S
59937,KGPI
59936,N/A
23944,KAVC
23947,KFVX
60929,KPNT
47917,KDNV
60928,KIKK
47918,KLAF
60927,KIKK
08349,KMIV
23942,KFVX
60924,KTIP
23943,N/A
11965,N/A
08348,N/A
08345,KMIV
11968,KHTO
60931,KIKK
08346,KACY
11967,KHWV
60930,KIKK
08343,KPHL
08344,KMIV
08341,KMIV
72908,KFSM
08340,KMIV
11960,N/A
11962,KHTO
72904,KFSM
11961,KHWV
72905,KFSM
11964,KHTO
11963,KHTO
72903,KFSM
47901,KLAF
72923,KFSM
23958,KFVX
72921,KFSM
23959,KFVX
47909,KLAF
47906,KLAF
23950,KAVC
47907,KLAF
60938,KIKK
47904,KLAF
23952,KAVC
47905,KLAF
60936,KTIP
60935,N/A
23954,KFVX
60934,KPNT
11977,KFOK
11976,KHTO
60942,KDNV
11978,KFOK
60941,KIKK
08332,KMIV
60940,KIKK
08330,KACY
11971,KHTO
11970,N/A
11972,KFOK
72916,KFSM
11975,KHTO
23922,KFVX
72933,KFSM
23923,KFVX
72934,KFYV
23924,KAVC
72932,KFSM
23927,KHNZ
60949,KTIP
60948,KTIP
23920,KAVC
60946,KPNT
23921,KFVX
60945,N/A
11944,KHTO
60955,KIKK
60954,KIKK
11946,KFOK
60953,KDNV
60952,KTIP
11948,KFOK
60951,KIKK
60950,KIKK
57301,KMHE
11949,KHWV
23919,KAVC
72928,KFSM
11940,KHWV
72926,KMEZ
72927,KFSM
11942,KFOK
11941,KFOK
72944,KFSM
23934,KFVX
72945,KRKR
23936,KFVX
72943,KFSM
23937,KFVX
72940,KFSM
23938,KAVC
72941,KFSM
60959,KPNT
23930,KFVX
60958,KIKK
60957,KTIP
11955,KHWV
57314,KMHE
60966,KRZL
11954,KMTP
57315,KYKN
11957,KHTO
60964,KIKK
57317,KONL
60963,KDNV
11959,KFOK
60962,KTIP
11958,KHTO
57311,KMHE
60961,KIKK
57312,KHON
60960,KTIP
57313,KMHE
35907,KGAD
35906,KGAD
35905,KGAD
11951,KHWV
35904,KGAD
72937,KFSM
11950,KHWV
35903,KGAD
57319,KMHE
72938,KRKR
11953,KHWV
11952,KFOK
35901,KGAD
72936,KFSM
72955,KFSM
23901,KFVX
72956,KFSM
69301,KAIA
72951,KFSM
72952,KFSM
72950,KMEZ
60969,N/A
60968,KTIP
57325,K9V9
08302,KMIV
57328,KMHE
57321,KMDS
60973,KDNV
57322,KHON
57324,KHON
60970,KIKK
57329,KYKN
72948,KFSM
72949,KFSM
72946,KFSM
72947,KFSM
23915,KAVC
23917,KAVC
70301,K7R3
57330,KMHE
57331,KMHE
11933,KHWV
11932,KHTO
57337,KMHE
11935,KHTO
11934,KHWV
57339,K9V9
11937,KHTO
57332,KMHE
11939,KHTO
57334,KMHE
57335,KONL
72959,KFYV
11930,KHTO
72958,KMEZ
45359,KDAY
45356,KVES
45352,N/A
45351,KVES
45347,KVES
45346,KVES
45349,N/A
45348,KVES
45342,KMGY
45345,KDAY
45344,KFFO
45341,KFFO
45340,KEDJ
45335,KSGH
45338,KDAY
45337,KDAY
47995,KRZL
45331,KVES
45334,KEDJ
47993,KDNV
45333,KVES
47994,KLAF
33351,KFXE
45339,KDAY
47991,KDNV
47992,KLAF
47990,KLAF
45325,KMWO
45324,KFFO
47989,KHUF
45327,KMWO
47986,KLAF
45326,KDAY
47987,KDNV
45321,KVES
45320,KMWO
45323,KSGH
45322,KDAY
45328,N/A
47980,KRZL
47981,KLAF
45314,KSGH
47977,KRZL
47978,KRZL
47975,KLAF
45315,KDAY
47974,KDNV
45312,KDAY
47971,KLAF
45311,KMWO
45318,KVES
45317,KDAY
45319,KSGH
33334,KFXE
33332,KHWO
33330,KHWO
33331,KHWO
08361,KMIV
47970,KLAF
08360,KMIV
45303,KVES
45302,KEDJ
47967,KLAF
45305,KMGY
45304,KVES
47963,KRZL
45301,KFFO
47960,KGGP
35980,K8A0
45306,KAOH
45309,KDAY
47968,KEYE
45308,KVES
47969,N/A
33325,KHWO
35988,K4A9
33326,KHWO
35987,KGAD
33323,KFXE
35986,K4A9
33324,KHWO
33321,KFXE
35984,K4A9
33322,KFXE
35983,K4A9
08353,KMIV
35981,K4A9
08350,KMIV
33327,KHWO
33328,KHWO
35989,K4A9
47955,KLAF
47954,KEYE
47951,KRZL
47952,KDNV
47950,KGGP
47959,KRZL
47957,KRZL
33314,KFLL
33315,KFLL
35976,K8A0
33312,KFLL
35975,K4A6
33313,KFXE
35974,K8A0
59901,KGPI
35973,K4A9
33310,N/A
33311,KFXE
35972,KGAD
35971,K4A9
33319,KFXE
33316,KFLL
35979,K4A6
33317,KFLL
35978,K4A9
47944,KRZL
47942,KRZL
47943,KRZL
47940,KLAF
47941,KLAF
47948,KRZL
47949,KDNV
47946,KRZL
35966,K4A6
59911,KGPI
33304,KFXE
59910,KGPI
33301,KFLL
59913,N/A
35963,K4A9
59912,KGPI
35962,K8A0
35961,K4A9
35960,K4A9
59919,KGPI
59918,KGPI
33309,KFXE
59915,KGPI
33308,KFXE
59914,KGPI
33305,KFXE
35968,K4A9
59917,KGPI
33306,KFXE
35967,K4A9
59916,KGPI
45275,N/A
45255,KI69
21287,KDMH
21286,KDMH
45251,KHAO
45252,KHAO
45248,KCVG
45247,KCVG
45249,KHAO
45244,KI69
45243,KLUK
45246,KHAO
45245,KI69
45240,KHAO
45242,KLUK
45241,KHAO
72856,KRUE
72857,KRUE
72854,KRUE
69201,KVTN
72855,KRUE
72852,N/A
72853,KRUE
96820,N/A
72851,KRUE
57220,N/A
57221,KATY
57226,KCNB
57227,KVVV
11901,KFOK
57223,KATY
57224,K8D3
57225,KATY
96817,N/A
72847,KRUE
96818,N/A
96819,N/A
69214,KANW
96813,N/A
72865,KRUE
69212,KVTN
72863,KRUE
69219,N/A
69218,KIEN
69217,KANW
69216,KVTN
72860,KRUE
57231,KHON
57232,N/A
57237,KCNB
57238,KATY
57239,N/A
57234,KBKX
57235,KATY
57236,KATY
69211,KVTN
69210,KANW
72858,KRUE
57241,KATY
57242,KATY
57243,KATY
57248,KATY
57249,KMDS
82201,KBRX
57245,N/A
57246,KVVV
57247,K8D3
69221,KANW
69220,N/A
57251,KVVV
57252,KVVV
57259,KDXX
57255,K8D3
57256,K8D3
57257,K8D3
57258,KATY
57262,K8D3
57263,KATY
96860,N/A
57264,KATY
57265,KATY
82219,KTOR
57260,KETH
57261,N/A
82227,KSIB
82229,KDGW
57266,K8D3
82222,KECS
82223,KTOR
57268,KBKX
57269,KVVV
82225,KSIB
82221,KGUN
96853,N/A
57273,K8D3
57274,KATY
57276,KBKX
57270,KP67
57271,KATY
57272,KATY
82215,KSIB
82217,KTOR
57278,KATY
82212,KTOR
57279,K8D3
82213,KSIB
82214,KSIB
82210,KBRX
82244,KTOR
82240,KTOR
82242,KTOR
33413,KPBI
33414,KPBI
33411,KPBI
33412,KPBI
33410,KPBI
33417,KPBI
33418,KPBI
33415,KPBI
33416,KPBI
33403,KPBI
33401,KPBI
33408,KPBI
33409,KPBI
33406,KPBI
33407,KPBI
33404,KPBI
33405,KPBI
21402,KNAK
21401,KNAK
21409,KNAK
21403,KNAK
57401,KABR
08406,KACY
08402,KACY
57424,KABR
08403,KACY
57426,N/A
08401,KACY
57427,KABR
57421,N/A
57422,KABR
57428,KMBG
57429,KABR
70402,N/A
70401,KHDC
70403,KHDC
57430,KGWR
57435,KABR
57436,KHON
57437,KMBG
57438,KABR
57432,KABR
57433,N/A
57434,KABR
57440,KHON
57441,KABR
57446,K2D5
57448,N/A
57449,KABR
57442,KMBG
57445,KABR
82401,KWRL
70426,KBXA
70420,KASD
70422,KHDC
57450,KMBG
57451,KABR
57452,KMBG
57457,KABR
57454,KABR
57455,KMBG
57456,KABR
33493,KPBI
33498,KBCT
33496,KBCT
45469,N/A
33483,KBCT
33480,KPBI
33486,KBCT
33487,KBCT
33484,KBCT
45459,KMGY
45458,KMGY
33471,KOBE
33472,KPBI
33470,KPBI
33477,KPBI
33478,KSUA
33476,KOBE
33473,KBCT
33460,KPBI
33461,KPBI
45449,KMGY
33469,KSUA
33467,KPBI
33462,KPBI
33463,KPBI
45440,KMGY
45434,KFFO
45431,KFFO
45430,KFFO
45433,KFFO
45432,KFFO
45439,KMGY
33458,KSUA
33455,KSUA
45424,KFFO
45426,KDAY
45420,KFFO
45429,KMGY
33446,KBCT
33444,KBCT
33445,KBCT
33442,KPMP
33440,KOBE
33441,KPMP
33449,KPBI
45415,KDAY
45414,KDAY
45410,KFFO
45417,KDAY
45416,KDAY
45419,KMGY
33435,KPBI
33436,KBCT
33433,KBCT
33434,KBCT
33431,KBCT
33432,KBCT
33430,KPBI
33437,KBCT
33438,KOBE
45402,KFFO
45404,KFFO
45403,KFFO
45409,KFFO
45406,KDAY
45405,KDAY
33428,KBCT
33426,KBCT
70397,KHUM
70394,KHUM
70393,N/A
70395,KHUM
70390,KL38
70392,KPTN
45390,KVES
45387,KSGH
45388,KVES
45383,KDAY
45382,KVES
45385,KFFO
45384,N/A
45381,KMWO
45380,KVES
45378,KDAY
45377,KDAY
33394,KFLL
45371,KDAY
45373,KDAY
45370,KMGY
45369,KSGH
45368,KSGH
45365,KEDJ
33388,N/A
45360,N/A
45363,KVES
45362,KVES
57340,KMHE
57341,K9V9
57342,KMHE
57348,KHON
57349,KMDS
57344,KMHE
57345,KPIR
82301,KRWL
57346,K9V9
69336,KBFF
69335,KAIA
69334,KBFF
69333,KAIA
69339,KCDR
69337,KCDR
57350,KHON
57353,KHON
57359,KMHE
57355,K9V9
57356,KONL
69331,KAIA
69347,KCDR
94303,KPAO
69346,KCDR
69345,KBFF
94301,KPAO
94306,KPAO
94305,KPAO
69348,KAIA
94304,KPAO
57362,KHON
57363,KMHE
57369,K9V9
82325,KSKL
82327,KEHY
57365,K9V9
82321,KDWX
57366,KMHE
82323,KDWX
57367,N/A
57368,KMHE
69343,KIEN
69341,KBFF
69340,KAIA
69358,KTOR
69357,KBFF
70346,KL38
69356,KBFF
69355,N/A
70343,KHUM
70342,K7R3
70345,KGAO
70344,KHUM
57373,KHON
57374,KMHE
70341,KL38
57375,KMHE
57370,K9V9
57371,KHON
57376,KYKN
82310,KBVR
57379,KHON
69350,KAIA
69354,KCDR
70339,KPTN
69353,N/A
69352,N/A
69351,KAIA
70358,KAXO
70357,KGAO
69367,KCDR
69366,KTIF
70359,KHUM
70354,KGAO
70353,KHUM
70356,K7R3
70355,N/A
57383,K9V9
57384,KHON
57385,KMHE
70352,K7R3
57380,KONL
57381,KHON
57382,KHON
69361,KBFF
69360,KIEN
70364,KHUM
70360,KHUM
70363,KHUM
82329,KARL
82336,KCTD
82332,N/A
82334,KRWL
82331,KSAA
70375,KHUM
70377,KHUM
70372,K7R3
70374,KHUM
70373,KGAO
70380,K7R3
21545,KCBE
21541,K2G4
21540,K2G4
33534,KTPF
57501,KPIR
08561,KTTN
08562,KWRI
08560,KTTN
33538,KINF
21555,KCBE
45503,KSGH
45502,KSGH
21550,K2G4
45505,KSGH
45504,KSGH
08558,KTTN
08559,KDYL
21557,KCBE
45506,KSGH
33523,KZPH
08554,KTTN
08555,KNEL
08553,KTTN
08550,KTTN
08551,KTTN
33527,KPCM
33525,KZPH
21523,K2G4
21522,K2G4
21521,KCBE
21520,K2G4
21529,KCBE
57523,KICR
33513,KINF
33510,KVDF
33511,KVDF
57520,KPIR
57521,KPHP
57522,KPIR
57528,KICR
33514,KLEE
57529,KICR
70501,KLFT
21532,KCBE
70503,KLFT
21531,K2G4
21530,KCBE
21539,KCBE
21538,K2G4
21536,K2G4
57534,KICR
57536,KPIR
57537,KPIR
57531,KPIR
57532,KPIR
57533,KICR
57538,KICR
70512,KLFT
70514,KPTN
70510,KIYA
57540,KPIR
08527,KNEL
08528,KTTN
08525,KTTN
21502,KCBE
82501,KRIW
57547,KPHP
57548,K9V9
57541,KICR
08520,KTTN
57543,KPHP
57544,K9V9
70508,KLFT
70504,KLFT
70507,KLFT
70506,KLFT
70525,KOPL
70520,KLFT
08518,KPNE
57551,KIEN
08514,KWRI
08515,KWRI
08512,KTTN
08510,KNEL
08511,KWRI
57559,KPIR
57552,KPHP
57553,KPHP
57555,KVTN
70516,KOPL
70515,K3R7
70518,KLFT
70517,KLFT
70534,K3R7
94501,KOAK
70533,KIYA
70535,KOPL
94505,KLVK
70532,K3R7
94503,KAPC
70531,K3R7
94502,KOAK
57560,KPHP
57562,KPHP
82516,KRIW
57567,KPHP
57568,KPIR
57569,K9V9
08544,KTTN
57563,N/A
08542,KTTN
57564,KPIR
82520,KLND
08540,KTTN
57566,KVTN
70526,K3R7
70529,KLFT
70528,KIYA
70544,KARA
70546,K3R7
70543,K3R7
70542,K3R7
57571,KICR
57572,KVTN
08536,KTTN
08534,KTTN
82512,KDUB
08535,KNEL
57579,KICR
82513,KDUB
82514,KLND
08533,KWRI
82515,N/A
08530,KTTN
57574,KVTN
57576,KPIR
57577,KPHP
70538,KPTN
70537,K3R7
33592,KVDF
33598,KMCF
33596,KPCM
33597,KINF
33594,KPCM
33585,KLEE
33584,KVDF
33570,KMCF
33578,KTPF
33579,KTPF
33576,KZPH
33572,KMCF
33573,KMCF
33567,KPCM
33565,KPCM
33566,KPCM
33563,KPCM
33569,KTPF
21562,K2G4
21561,K2G4
33556,KTPA
33558,KTPA
33559,KVDF
33545,KZPH
33543,KZPH
33544,KVDF
33541,KZPH
33542,KZPH
33540,KZPH
33549,KVDF
33547,KPCM
33548,KVDF
70435,KHDC
94402,KSQL
94401,KSFO
70437,KHDC
70436,KHDC
70431,KBXA
70433,KHDC
94404,KSQL
94403,KSQL
57460,KABR
57461,KABR
57468,KABR
57469,KHON
82426,KGEY
82420,N/A
57465,KABR
82421,KCOD
57466,KMBG
57467,KABR
82423,N/A
70427,KBXA
70446,KHDC
70445,KASD
70448,KASD
70447,KHDC
70441,KHDC
70444,KMCB
70443,KHDC
57471,KABR
57472,KMBG
57473,KMBG
57470,KABR
57479,KABR
82414,KCOD
57475,KMBG
57476,KHON
82410,KGEY
57477,KABR
82411,N/A
82412,N/A
70438,KBXA
70456,KHDC
70458,KASD
70453,KHDC
70452,KASD
70455,KHDC
70454,KHDC
70450,KMCB
08505,KTTN
57481,KABR
08501,KWRI
08502,KSMQ
82442,KJPD
82443,KTBX
82440,N/A
82441,KGEY
70449,KL38
70466,KHDC
70460,KASD
70462,KHDC
70461,KASD
82428,KJPD
82435,KCOD
82431,KGEY
82432,KGEY
82433,KMTR
82434,N/A
70471,KASD
18014,KABE
21666,KW29
18015,KABE
21665,N/A
21664,N/A
18017,KABE
21663,KESN
45634,KUNI
21662,N/A
18011,KXLL
21661,KW29
21660,KRJD
45631,K3I2
18013,KABE
45630,N/A
06029,KBDL
21669,KNHK
21668,KRJD
21667,KAPG
45638,KHTS
57622,KPHP
06024,KPSF
57623,KD07
06027,KBDL
06026,KBDL
57625,KD07
06021,KBAF
06023,KHFD
57620,N/A
18018,KABE
57626,KD07
21677,KCGE
45622,KUNI
21676,KESN
45624,KILN
45623,KHTS
70601,KCWF
21673,KCGE
21671,KESN
45620,K3I2
45629,KHTS
18020,KABE
06018,KPSF
21679,KESN
45628,KLCK
06019,KHFD
21678,KAPG
57633,KD07
06013,KHFD
57634,KY22
06016,KBDL
57636,N/A
06010,KMMK
57631,KMBG
57632,KMBG
57638,KY22
33647,KVDF
21644,KRJD
70611,KCWF
21643,KCGE
45613,KUNI
45612,KILN
21641,N/A
21640,KRJD
45619,KHTS
21649,KRJD
21648,KCGE
21647,KESN
45614,K3I2
21645,KAPG
45616,KHTS
57644,KY22
33634,KTPA
82601,KCPR
57645,N/A
57646,KMBG
06043,KHFD
57640,KHEI
06042,KHFD
57641,KY22
57642,KMBG
70607,KLCH
06040,KHFD
70609,KLCH
33637,KVDF
57648,K7L2
57649,KHEI
33635,KTPA
70605,KLCH
21655,KESN
21654,KESN
45601,KLCK
21652,N/A
21651,KRJD
21650,KAPG
57650,N/A
21659,KCGE
06039,KPOU
21658,KW29
21657,KRJD
06035,KBDL
57656,KMBG
33620,KVDF
57657,KMBG
06037,KMMK
33621,KMCF
57658,KMBG
06032,KHFD
57651,K2WX
06031,KPSF
57652,N/A
06033,KHFD
08691,KTTN
08690,KTTN
33629,KTPF
33626,KTPA
70615,KCWF
33624,KTPA
33625,KTPA
21622,KCGE
70633,K5R8
70632,K7R5
21620,KAPG
70634,KDRI
94603,KOAK
70631,K7R5
94602,KOAK
70630,KCWF
94601,KOAK
21629,KRJD
57660,KY22
21628,N/A
08648,KTTN
21626,KNHK
21625,KESN
21623,KRJD
33611,KMCF
55003,K21D
33612,KVDF
55001,K21D
33610,KVDF
08640,KWRI
55007,K04W
08641,KWRI
55006,KROS
55005,KCBG
82620,KPAT
33619,KTPF
70629,N/A
33617,KVDF
55009,KSYN
33618,KTPA
55008,KCBG
33615,KTPA
33616,KMCF
33613,KVDF
33614,KTPA
70644,N/A
21632,KCGE
70643,K7R5
21631,KCGE
70645,KUXL
82609,KCPR
21639,KRJD
21638,KW29
82604,KCPR
08638,KTTN
21636,KRJD
21635,KAPG
55014,KANE
55013,KOEO
55012,KOEO
55011,KANE
55018,KSYN
55017,KCBG
55016,KSGS
33609,KTPA
33606,KTPF
33607,KTPA
55019,KFBL
33604,KTPA
70637,KACP
33605,KTPF
33602,KTPF
70639,KDRI
33603,KTPF
70638,N/A
67003,KP28
70655,KACP
67004,KICT
94621,KOAK
70654,N/A
67001,KICT
70657,K5R8
67002,KAAO
70656,KBKB
67008,KWLD
70650,N/A
67005,KWLD
70653,KDRI
70652,KDRI
21607,KRJD
67009,KP28
55021,KFBL
82637,KDRC
55020,KLVN
82638,N/A
82639,KIDV
21601,KESN
55025,KANE
82644,N/A
06002,KHFD
55024,KLVN
55029,N/A
06001,KHFD
55027,KRGK
55026,KRGK
82643,KTMH
94619,KOAK
94618,KOAK
70648,KACP
70647,KCWF
94611,KOAK
21610,KAPG
70665,KUXL
94610,KOAK
67012,KAAO
70668,KUXL
67013,KIAB
67018,KBKN
70662,KBKB
94615,N/A
67019,KWLD
70661,K5R8
94613,KOAK
67016,N/A
67017,KAAO
70663,KUXL
94612,KOAK
21619,KW29
21617,KRJD
70660,KDRI
55032,KROS
55031,KSYN
21613,KCGE
55030,KJMR
21612,KESN
55036,KJMR
82633,KDGW
82635,N/A
55033,KSGS
82636,KCPR
55038,KANE
55037,K04W
94608,KOAK
94607,KOAK
94606,KOAK
94605,KOAK
67010,KAAO
70659,N/A
70658,KCWF
94609,KOAK
43054,KCMH
43055,KVTA
43056,KVTA
31072,KCKF
31071,KCKF
18091,KABE
18092,KXLL
31070,KCKF
31079,KCKF
31076,K6A1
31075,KEZM
31078,K6A1
31077,KEZM
43050,K4I3
43048,K4I3
43044,KMRT
43045,KMRT
43046,KVTA
31061,KMLJ
31060,KEZM
31063,KACJ
31062,KMLJ
31069,KWRB
31068,KACJ
06098,KBDL
31065,KEZM
31064,K9A1
31066,KOPN
06093,KBDL
43040,KMRT
06096,KBDL
06095,KBDL
06090,KBDL
06092,KBDL
06091,KBDL
43036,N/A
43037,K4I3
18076,KUKT
45695,KUNI
18077,KABE
43033,KVTA
45694,KHTS
18078,KABE
45697,KI69
43035,KDLZ
45696,KHTS
18072,KABE
31050,KMCN
18073,KUKT
18074,KPTW
31052,KMCN
18070,KUKT
18071,KABE
31058,K6A1
31057,K6A1
31054,KMLJ
31055,KEZM
45690,KUNI
45693,KI69
43030,N/A
43031,KCMH
45692,KUNI
43025,KVTA
45688,KHTS
43026,KOSU
43028,K4I3
18087,KXLL
43021,KDLZ
45684,KHTS
18088,KABE
43022,K4I3
43023,KVTA
45686,K3I2
45685,K3I2
18083,KABE
18084,N/A
18085,KABE
31041,K6A1
43029,KMRT
18080,KABE
31047,KWRB
31046,K6A2
31049,KSBO
31042,KOKZ
31045,KHQU
31044,KWRB
45680,KHTS
45682,KHTS
45681,KILN
18058,KABE
43014,K4I3
18059,KABE
43015,KDLZ
43016,KOSU
45679,KI69
43017,KOSU
45678,KHTS
18054,KUKT
45673,KUNI
43010,N/A
18055,KABE
43011,K4I3
45672,KUNI
18056,KXLL
43013,K4I3
45674,K3I2
18051,KXLL
18052,KABE
31030,KMCN
18053,KABE
43018,KCMH
43019,K4I3
06069,KPOU
31036,KEZM
06068,KPSF
31035,KOKZ
31038,KMLJ
